order_id,timestamp,category,item_id,item_name,quantity,unit_price,total_amount,day_type
ORD2026051100072,2026-05-11 11:22:00,Bakery,ITEM015,Lays,2,20,40,normal
ORD2026051100073,2026-05-11 13:52:00,Bakery,ITEM016,Kurkure,1,20,20,normal
ORD2026051100074,2026-05-11 12:53:00,Bakery,ITEM047,Sprite,1,20,20,normal
ORD2026051100075,2026-05-11 15:39:00,Bakery,ITEM015,Lays,1,20,20,normal
ORD2026051100076,2026-05-11 11:27:00,Bakery,ITEM005,Small Samosa Half Plate,4,15,60,normal
ORD2026051100077,2026-05-11 15:58:00,Bakery,ITEM042,Thums Up,1,20,20,normal
ORD2026051100078,2026-05-11 11:29:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100079,2026-05-11 13:52:00,Bakery,ITEM028,Ice Cream 18,1,18,18,normal
ORD2026051100080,2026-05-11 11:50:00,Bakery,ITEM024,5 Star,1,20,20,normal
ORD2026051100081,2026-05-11 11:22:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100082,2026-05-11 13:37:00,Bakery,ITEM049,Coca-Cola,1,20,20,normal
ORD2026051100083,2026-05-11 11:33:00,Bakery,ITEM047,Sprite,1,20,20,normal
ORD2026051100084,2026-05-11 14:58:00,Bakery,ITEM001,Egg Puff,1,30,30,normal
ORD2026051100085,2026-05-11 12:17:00,Bakery,ITEM058,Jeera Soda,1,10,10,normal
ORD2026051100086,2026-05-11 11:39:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100087,2026-05-11 12:28:00,Bakery,ITEM049,Coca-Cola,1,20,20,normal
ORD2026051100088,2026-05-11 13:39:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100089,2026-05-11 10:56:00,Bakery,ITEM059,Butter Milk,1,15,15,normal
ORD2026051100090,2026-05-11 14:05:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100091,2026-05-11 12:47:00,Bakery,ITEM038,Pineapple Pastry,1,50,50,normal
ORD2026051100092,2026-05-11 10:46:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100093,2026-05-11 10:46:00,Bakery,ITEM030,Ice Cream 22,1,22,22,normal
ORD2026051100094,2026-05-11 13:11:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100095,2026-05-11 13:40:00,Bakery,ITEM029,Ice Cream 20,1,20,20,normal
ORD2026051100096,2026-05-11 09:15:00,Bakery,ITEM047,Sprite,1,20,20,normal
ORD2026051100097,2026-05-11 11:28:00,Bakery,ITEM042,Thums Up,1,20,20,normal
ORD2026051100098,2026-05-11 13:17:00,Bakery,ITEM003,Samosa (Big),2,25,50,normal
ORD2026051100099,2026-05-11 13:29:00,Bakery,ITEM016,Kurkure,1,20,20,normal
ORD2026051100100,2026-05-11 09:35:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100101,2026-05-11 13:55:00,Bakery,ITEM042,Thums Up,4,20,80,normal
ORD2026051100102,2026-05-11 12:14:00,Bakery,ITEM020,Chips 30,1,30,30,normal
ORD2026051100103,2026-05-11 13:30:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100104,2026-05-11 13:13:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100105,2026-05-11 11:07:00,Bakery,ITEM029,Ice Cream 20,1,20,20,normal
ORD2026051100106,2026-05-11 14:10:00,Bakery,ITEM023,Munch,1,10,10,normal
ORD2026051100107,2026-05-11 11:48:00,Bakery,ITEM045,Maaza,1,20,20,normal
ORD2026051100108,2026-05-11 13:57:00,Bakery,ITEM016,Kurkure,1,20,20,normal
ORD2026051100109,2026-05-11 13:30:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100110,2026-05-11 14:09:00,Bakery,ITEM038,Pineapple Pastry,1,50,50,normal
ORD2026051100111,2026-05-11 15:59:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100112,2026-05-11 11:26:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100113,2026-05-11 10:37:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100114,2026-05-11 14:13:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100115,2026-05-11 10:26:00,Bakery,ITEM058,Jeera Soda,1,10,10,normal
ORD2026051100116,2026-05-11 14:27:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100117,2026-05-11 11:54:00,Bakery,ITEM016,Kurkure,1,20,20,normal
ORD2026051100118,2026-05-11 12:57:00,Bakery,ITEM009,Dilkhush,1,25,25,normal
ORD2026051100119,2026-05-11 16:11:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100120,2026-05-11 14:07:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100121,2026-05-11 15:55:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100122,2026-05-11 14:11:00,Bakery,ITEM022,Snickers,1,20,20,normal
ORD2026051100123,2026-05-11 09:33:00,Bakery,ITEM031,Ice Cream 25,1,25,25,normal
ORD2026051100124,2026-05-11 09:19:00,Bakery,ITEM047,Sprite,1,20,20,normal
ORD2026051100125,2026-05-11 11:27:00,Bakery,ITEM049,Coca-Cola,1,20,20,normal
ORD2026051100126,2026-05-11 12:10:00,Bakery,ITEM016,Kurkure,1,20,20,normal
ORD2026051100127,2026-05-11 14:04:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100128,2026-05-11 14:07:00,Bakery,ITEM049,Coca-Cola,1,20,20,normal
ORD2026051100129,2026-05-11 13:35:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100130,2026-05-11 13:57:00,Bakery,ITEM016,Kurkure,2,20,40,normal
ORD2026051100131,2026-05-11 11:35:00,Bakery,ITEM042,Thums Up,1,20,20,normal
ORD2026051100132,2026-05-11 14:59:00,Bakery,ITEM028,Ice Cream 18,3,18,54,normal
ORD2026051100133,2026-05-11 09:38:00,Bakery,ITEM012,Hide & Seek Biscuit,1,30,30,normal
ORD2026051100134,2026-05-11 11:22:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100135,2026-05-11 15:31:00,Bakery,ITEM056,BRU Cold Coffee,1,60,60,normal
ORD2026051100136,2026-05-11 13:09:00,Bakery,ITEM033,Ice Cream 35,1,35,35,normal
ORD2026051100137,2026-05-11 16:02:00,Bakery,ITEM059,Butter Milk,1,15,15,normal
ORD2026051100138,2026-05-11 14:39:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100139,2026-05-11 12:29:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100140,2026-05-11 14:50:00,Bakery,ITEM015,Lays,1,20,20,normal
ORD2026051100141,2026-05-11 10:59:00,Bakery,ITEM012,Hide & Seek Biscuit,1,30,30,normal
ORD2026051100142,2026-05-11 13:42:00,Bakery,ITEM007,Maska Bun,1,40,40,normal
ORD2026051100143,2026-05-11 13:49:00,Bakery,ITEM017,Chips 20,1,20,20,normal
ORD2026051100144,2026-05-11 11:00:00,Bakery,ITEM049,Coca-Cola,1,20,20,normal
ORD2026051100145,2026-05-11 11:35:00,Bakery,ITEM029,Ice Cream 20,1,20,20,normal
ORD2026051100146,2026-05-11 13:59:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100147,2026-05-11 13:52:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100148,2026-05-11 11:48:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100149,2026-05-11 11:42:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100150,2026-05-11 10:13:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100151,2026-05-11 11:46:00,Bakery,ITEM013,Biscuit10,4,10,40,normal
ORD2026051100152,2026-05-11 11:35:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100153,2026-05-11 13:59:00,Bakery,ITEM048,Fanta,1,20,20,normal
ORD2026051100154,2026-05-11 11:46:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100155,2026-05-11 11:53:00,Bakery,ITEM048,Fanta,1,20,20,normal
ORD2026051100156,2026-05-11 11:40:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100157,2026-05-11 12:56:00,Bakery,ITEM030,Ice Cream 22,1,22,22,normal
ORD2026051100158,2026-05-11 12:19:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100159,2026-05-11 11:40:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100160,2026-05-11 13:05:00,Bakery,ITEM047,Sprite,1,20,20,normal
ORD2026051100161,2026-05-11 11:42:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100162,2026-05-11 11:37:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100163,2026-05-11 13:50:00,Bakery,ITEM021,Chocolate (Silk),2,10,20,normal
ORD2026051100164,2026-05-11 14:07:00,Bakery,ITEM017,Chips 20,1,20,20,normal
ORD2026051100165,2026-05-11 13:52:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100166,2026-05-11 13:58:00,Bakery,ITEM006,Cream Bun,1,25,25,normal
ORD2026051100167,2026-05-11 11:22:00,Bakery,ITEM006,Cream Bun,1,25,25,normal
ORD2026051100168,2026-05-11 11:28:00,Bakery,ITEM050,Smooth 20,1,20,20,normal
ORD2026051100169,2026-05-11 11:36:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100170,2026-05-11 15:10:00,Bakery,ITEM040,Badam Milk,1,40,40,normal
ORD2026051100171,2026-05-11 14:08:00,Bakery,ITEM033,Ice Cream 35,1,35,35,normal
ORD2026051100172,2026-05-11 14:04:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100173,2026-05-11 11:59:00,Bakery,ITEM008,Dilpasand,1,25,25,normal
ORD2026051100174,2026-05-11 11:37:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100175,2026-05-11 13:50:00,Bakery,ITEM017,Chips 20,1,20,20,normal
ORD2026051100176,2026-05-11 13:06:00,Bakery,ITEM050,Smooth 20,1,20,20,normal
ORD2026051100177,2026-05-11 13:59:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100178,2026-05-11 15:23:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100179,2026-05-11 13:25:00,Bakery,ITEM045,Maaza,1,20,20,normal
ORD2026051100180,2026-05-11 12:21:00,Bakery,ITEM018,Bingo 20,4,20,80,normal
ORD2026051100181,2026-05-11 14:27:00,Bakery,ITEM001,Egg Puff,1,30,30,normal
ORD2026051100182,2026-05-11 13:48:00,Bakery,ITEM022,Snickers,4,20,80,normal
ORD2026051100183,2026-05-11 12:41:00,Bakery,ITEM010,Love Bite,1,20,20,normal
ORD2026051100184,2026-05-11 16:09:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100185,2026-05-11 11:58:00,Bakery,ITEM017,Chips 20,4,20,80,normal
ORD2026051100186,2026-05-11 15:37:00,Bakery,ITEM051,Appy Fizz,1,40,40,normal
ORD2026051100187,2026-05-11 11:35:00,Bakery,ITEM048,Fanta,1,20,20,normal
ORD2026051100188,2026-05-11 14:06:00,Bakery,ITEM032,Ice Cream 30,1,30,30,normal
ORD2026051100189,2026-05-11 15:57:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100190,2026-05-11 13:59:00,Bakery,ITEM045,Maaza,1,20,20,normal
ORD2026051100191,2026-05-11 13:15:00,Bakery,ITEM050,Smooth 20,2,20,40,normal
ORD2026051100192,2026-05-11 11:29:00,Bakery,ITEM057,Campa 20,1,20,20,normal
ORD2026051100193,2026-05-11 14:12:00,Bakery,ITEM010,Love Bite,1,20,20,normal
ORD2026051100194,2026-05-11 14:10:00,Bakery,ITEM047,Sprite,1,20,20,normal
ORD2026051100195,2026-05-11 14:09:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100196,2026-05-11 14:36:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100197,2026-05-11 12:22:00,Bakery,ITEM009,Dilkhush,1,25,25,normal
ORD2026051100198,2026-05-11 14:14:00,Bakery,ITEM036,Ice Cream 50,1,50,50,normal
ORD2026051100199,2026-05-11 15:06:00,Bakery,ITEM048,Fanta,1,20,20,normal
ORD2026051100200,2026-05-11 11:28:00,Bakery,ITEM039,Black Forest Pastry,1,60,60,normal
ORD2026051100201,2026-05-11 13:11:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100202,2026-05-11 09:43:00,Bakery,ITEM017,Chips 20,1,20,20,normal
ORD2026051100203,2026-05-11 09:51:00,Bakery,ITEM053,Red Bull,4,125,500,normal
ORD2026051100204,2026-05-11 09:26:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100205,2026-05-11 10:15:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100206,2026-05-11 13:44:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100207,2026-05-11 14:03:00,Bakery,ITEM018,Bingo 20,2,20,40,normal
ORD2026051100208,2026-05-11 10:34:00,Bakery,ITEM015,Lays,2,20,40,normal
ORD2026051100209,2026-05-11 14:13:00,Bakery,ITEM018,Bingo 20,1,20,20,normal
ORD2026051100210,2026-05-11 09:22:00,Bakery,ITEM049,Coca-Cola,1,20,20,normal
ORD2026051100211,2026-05-11 11:28:00,Bakery,ITEM014,Biscuit 35,1,35,35,normal
ORD2026051100212,2026-05-11 09:57:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100213,2026-05-11 11:37:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100214,2026-05-11 15:04:00,Bakery,ITEM048,Fanta,1,20,20,normal
ORD2026051100215,2026-05-11 12:18:00,Bakery,ITEM030,Ice Cream 22,1,22,22,normal
ORD2026051100216,2026-05-11 16:06:00,Bakery,ITEM049,Coca-Cola,1,20,20,normal
ORD2026051100217,2026-05-11 15:16:00,Bakery,ITEM016,Kurkure,1,20,20,normal
ORD2026051100218,2026-05-11 11:21:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100219,2026-05-11 15:04:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100220,2026-05-11 10:17:00,Bakery,ITEM048,Fanta,1,20,20,normal
ORD2026051100221,2026-05-11 13:43:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100222,2026-05-11 13:40:00,Bakery,ITEM045,Maaza,1,20,20,normal
ORD2026051100223,2026-05-11 13:41:00,Bakery,ITEM016,Kurkure,1,20,20,normal
ORD2026051100224,2026-05-11 13:49:00,Bakery,ITEM047,Sprite,4,20,80,normal
ORD2026051100225,2026-05-11 15:08:00,Bakery,ITEM046,Maaza 10,1,10,10,normal
ORD2026051100226,2026-05-11 13:42:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100227,2026-05-11 13:46:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100228,2026-05-11 11:38:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100229,2026-05-11 11:11:00,Bakery,ITEM042,Thums Up,1,20,20,normal
ORD2026051100230,2026-05-11 13:44:00,Bakery,ITEM016,Kurkure,1,20,20,normal
ORD2026051100231,2026-05-11 12:20:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100232,2026-05-11 11:13:00,Bakery,ITEM006,Cream Bun,1,25,25,normal
ORD2026051100233,2026-05-11 11:30:00,Bakery,ITEM002,Veg Puff,1,25,25,normal
ORD2026051100234,2026-05-11 12:16:00,Bakery,ITEM052,Mogu Mogu,1,40,40,normal
ORD2026051100235,2026-05-11 13:36:00,Bakery,ITEM016,Kurkure,1,20,20,normal
ORD2026051100236,2026-05-11 14:11:00,Bakery,ITEM045,Maaza,1,20,20,normal
ORD2026051100237,2026-05-11 12:53:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100238,2026-05-11 11:46:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100239,2026-05-11 13:01:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100240,2026-05-11 14:22:00,Bakery,ITEM016,Kurkure,1,20,20,normal
ORD2026051100241,2026-05-11 09:28:00,Bakery,ITEM003,Samosa (Big),2,25,50,normal
ORD2026051100242,2026-05-11 13:42:00,Bakery,ITEM023,Munch,1,10,10,normal
ORD2026051100243,2026-05-11 13:05:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100244,2026-05-11 12:49:00,Bakery,ITEM016,Kurkure,1,20,20,normal
ORD2026051100245,2026-05-11 11:26:00,Bakery,ITEM048,Fanta,1,20,20,normal
ORD2026051100246,2026-05-11 14:56:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100247,2026-05-11 16:54:00,Bakery,ITEM018,Bingo 20,1,20,20,normal
ORD2026051100248,2026-05-11 11:27:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100249,2026-05-11 13:46:00,Bakery,ITEM049,Coca-Cola,1,20,20,normal
ORD2026051100250,2026-05-11 14:03:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100251,2026-05-11 12:17:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100252,2026-05-11 12:32:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100253,2026-05-11 12:58:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",2,30,60,normal
ORD2026051100254,2026-05-11 09:45:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100255,2026-05-11 11:58:00,Bakery,ITEM048,Fanta,1,20,20,normal
ORD2026051100256,2026-05-11 11:48:00,Bakery,ITEM052,Mogu Mogu,1,40,40,normal
ORD2026051100257,2026-05-11 11:30:00,Bakery,ITEM058,Jeera Soda,1,10,10,normal
ORD2026051100258,2026-05-11 12:10:00,Bakery,ITEM024,5 Star,1,20,20,normal
ORD2026051100259,2026-05-11 11:40:00,Bakery,ITEM048,Fanta,1,20,20,normal
ORD2026051100260,2026-05-11 12:48:00,Bakery,ITEM042,Thums Up,1,20,20,normal
ORD2026051100261,2026-05-11 14:09:00,Bakery,ITEM049,Coca-Cola,1,20,20,normal
ORD2026051100262,2026-05-11 12:59:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100263,2026-05-11 09:27:00,Bakery,ITEM013,Biscuit10,1,10,10,normal
ORD2026051100264,2026-05-11 12:19:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100265,2026-05-11 13:10:00,Bakery,ITEM045,Maaza,1,20,20,normal
ORD2026051100266,2026-05-11 12:55:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100267,2026-05-11 13:12:00,Bakery,ITEM042,Thums Up,1,20,20,normal
ORD2026051100268,2026-05-11 13:56:00,Bakery,ITEM042,Thums Up,3,20,60,normal
ORD2026051100269,2026-05-11 15:07:00,Bakery,ITEM017,Chips 20,1,20,20,normal
ORD2026051100270,2026-05-11 13:17:00,Bakery,ITEM019,Bingo Tedhe Medhe,1,20,20,normal
ORD2026051100271,2026-05-11 11:27:00,Bakery,ITEM047,Sprite,2,20,40,normal
ORD2026051100272,2026-05-11 13:58:00,Bakery,ITEM049,Coca-Cola,1,20,20,normal
ORD2026051100273,2026-05-11 12:36:00,Bakery,ITEM049,Coca-Cola,3,20,60,normal
ORD2026051100274,2026-05-11 13:53:00,Bakery,ITEM015,Lays,1,20,20,normal
ORD2026051100275,2026-05-11 13:56:00,Bakery,ITEM047,Sprite,1,20,20,normal
ORD2026051100276,2026-05-11 09:09:00,Bakery,ITEM024,5 Star,1,20,20,normal
ORD2026051100277,2026-05-11 13:23:00,Bakery,ITEM015,Lays,3,20,60,normal
ORD2026051100278,2026-05-11 13:40:00,Bakery,ITEM005,Small Samosa Half Plate,3,15,45,normal
ORD2026051100279,2026-05-11 11:38:00,Bakery,ITEM053,Red Bull,1,125,125,normal
ORD2026051100280,2026-05-11 14:14:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",2,30,60,normal
ORD2026051100281,2026-05-11 11:42:00,Bakery,ITEM049,Coca-Cola,1,20,20,normal
ORD2026051100282,2026-05-11 11:55:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100283,2026-05-11 13:39:00,Bakery,ITEM016,Kurkure,2,20,40,normal
ORD2026051100284,2026-05-11 11:32:00,Bakery,ITEM047,Sprite,1,20,20,normal
ORD2026051100285,2026-05-11 12:52:00,Bakery,ITEM010,Love Bite,1,20,20,normal
ORD2026051100286,2026-05-11 11:44:00,Bakery,ITEM045,Maaza,1,20,20,normal
ORD2026051100287,2026-05-11 12:55:00,Bakery,ITEM055,Monster,1,125,125,normal
ORD2026051100288,2026-05-11 12:20:00,Bakery,ITEM018,Bingo 20,4,20,80,normal
ORD2026051100289,2026-05-11 13:15:00,Bakery,ITEM054,Appy Fizz Tin,1,40,40,normal
ORD2026051100290,2026-05-11 11:37:00,Bakery,ITEM039,Black Forest Pastry,1,60,60,normal
ORD2026051100291,2026-05-11 11:45:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100292,2026-05-11 14:12:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100293,2026-05-11 14:06:00,Bakery,ITEM045,Maaza,1,20,20,normal
ORD2026051100294,2026-05-11 11:59:00,Bakery,ITEM039,Black Forest Pastry,1,60,60,normal
ORD2026051100295,2026-05-11 09:57:00,Bakery,ITEM002,Veg Puff,4,25,100,normal
ORD2026051100296,2026-05-11 11:23:00,Bakery,ITEM001,Egg Puff,1,30,30,normal
ORD2026051100297,2026-05-11 15:22:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100298,2026-05-11 11:40:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100299,2026-05-11 15:49:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100300,2026-05-11 11:22:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100301,2026-05-11 11:48:00,Bakery,ITEM018,Bingo 20,1,20,20,normal
ORD2026051100302,2026-05-11 13:49:00,Bakery,ITEM006,Cream Bun,1,25,25,normal
ORD2026051100303,2026-05-11 11:29:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100304,2026-05-11 13:44:00,Bakery,ITEM020,Chips 30,1,30,30,normal
ORD2026051100305,2026-05-11 13:44:00,Bakery,ITEM008,Dilpasand,1,25,25,normal
ORD2026051100306,2026-05-11 09:19:00,Bakery,ITEM003,Samosa (Big),3,25,75,normal
ORD2026051100307,2026-05-11 12:54:00,Bakery,ITEM059,Butter Milk,1,15,15,normal
ORD2026051100308,2026-05-11 16:11:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100309,2026-05-11 11:39:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100310,2026-05-11 15:00:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100311,2026-05-11 11:05:00,Bakery,ITEM049,Coca-Cola,2,20,40,normal
ORD2026051100312,2026-05-11 11:45:00,Bakery,ITEM056,BRU Cold Coffee,1,60,60,normal
ORD2026051100313,2026-05-11 12:47:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100314,2026-05-11 14:53:00,Bakery,ITEM040,Badam Milk,1,40,40,normal
ORD2026051100315,2026-05-11 11:49:00,Bakery,ITEM049,Coca-Cola,1,20,20,normal
ORD2026051100316,2026-05-11 11:41:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100317,2026-05-11 11:37:00,Bakery,ITEM046,Maaza 10,3,10,30,normal
ORD2026051100318,2026-05-11 11:30:00,Bakery,ITEM022,Snickers,1,20,20,normal
ORD2026051100319,2026-05-11 15:13:00,Bakery,ITEM005,Small Samosa Half Plate,1,15,15,normal
ORD2026051100320,2026-05-11 11:20:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100321,2026-05-11 11:50:00,Bakery,ITEM053,Red Bull,1,125,125,normal
ORD2026051100322,2026-05-11 14:05:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100323,2026-05-11 14:19:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100324,2026-05-11 12:54:00,Bakery,ITEM031,Ice Cream 25,1,25,25,normal
ORD2026051100325,2026-05-11 13:49:00,Bakery,ITEM003,Samosa (Big),2,25,50,normal
ORD2026051100326,2026-05-11 11:44:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100327,2026-05-11 14:18:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100328,2026-05-11 09:30:00,Bakery,ITEM042,Thums Up,4,20,80,normal
ORD2026051100329,2026-05-11 13:44:00,Bakery,ITEM047,Sprite,1,20,20,normal
ORD2026051100330,2026-05-11 14:19:00,Bakery,ITEM028,Ice Cream 18,3,18,54,normal
ORD2026051100331,2026-05-11 12:03:00,Bakery,ITEM035,Ice Cream 45,1,45,45,normal
ORD2026051100332,2026-05-11 13:05:00,Bakery,ITEM053,Red Bull,1,125,125,normal
ORD2026051100333,2026-05-11 11:57:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",2,30,60,normal
ORD2026051100334,2026-05-11 14:04:00,Bakery,ITEM045,Maaza,3,20,60,normal
ORD2026051100335,2026-05-11 16:59:00,Bakery,ITEM049,Coca-Cola,1,20,20,normal
ORD2026051100336,2026-05-11 12:34:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100337,2026-05-11 14:08:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100338,2026-05-11 10:58:00,Bakery,ITEM047,Sprite,3,20,60,normal
ORD2026051100339,2026-05-11 11:54:00,Bakery,ITEM016,Kurkure,1,20,20,normal
ORD2026051100340,2026-05-11 12:45:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100341,2026-05-11 13:33:00,Bakery,ITEM031,Ice Cream 25,1,25,25,normal
ORD2026051100342,2026-05-11 10:26:00,Bakery,ITEM004,"Samosa (Small, 4 Pieces)",1,30,30,normal
ORD2026051100343,2026-05-11 14:03:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100344,2026-05-11 13:57:00,Bakery,ITEM003,Samosa (Big),1,25,25,normal
ORD2026051100345,2026-05-11 13:35:00,Bakery,ITEM059,Butter Milk,1,15,15,normal
